Number_of_class,Path_to_img
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_16.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_17.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_18.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_19.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_2.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_20.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_21.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_22.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_23.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_24.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_25.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_26.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_27.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_28.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_29.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_3.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_30.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_31.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_32.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_33.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_34.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_35.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_36.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_37.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_38.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_39.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_4.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_40.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_41.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_42.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_43.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_44.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_45.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_46.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_47.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_48.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_49.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_5.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_6.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_7.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_8.jpg
24,data/kaggle_simpson_testset/kaggle_simpson_testset/mayor_quimby_9.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_0.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_1.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_10.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_11.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_12.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_13.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_14.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_15.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_16.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_17.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_18.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_19.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_20.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_21.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_22.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_23.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_24.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_25.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_26.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_27.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_28.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_29.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_3.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_30.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_31.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_32.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_33.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_34.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_35.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_36.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_37.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_38.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_39.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_4.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_40.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_41.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_42.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_43.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_44.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_45.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_46.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_47.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_48.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_49.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_5.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_6.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_7.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_8.jpg
25,data/kaggle_simpson_testset/kaggle_simpson_testset/milhouse_van_houten_9.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_0.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_1.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_10.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_11.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_12.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_13.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_14.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_15.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_16.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_17.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_18.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_19.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_2.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_20.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_21.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_22.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_23.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_24.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_25.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_26.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_27.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_28.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_29.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_3.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_30.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_31.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_32.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_33.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_34.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_35.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_36.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_37.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_38.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_39.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_4.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_40.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_41.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_42.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_43.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_44.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_45.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_46.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_47.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_48.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_49.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_5.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_6.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_7.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_8.jpg
27,data/kaggle_simpson_testset/kaggle_simpson_testset/moe_szyslak_9.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_0.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_1.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_10.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_11.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_12.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_13.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_14.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_15.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_16.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_17.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_18.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_19.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_2.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_20.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_21.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_22.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_23.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_24.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_25.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_26.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_27.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_28.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_29.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_3.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_30.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_31.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_32.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_33.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_34.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_35.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_36.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_37.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_38.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_39.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_4.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_40.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_41.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_42.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_43.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_44.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_46.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_47.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_48.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_49.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_5.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_6.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_7.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_8.jpg
28,data/kaggle_simpson_testset/kaggle_simpson_testset/ned_flanders_9.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_0.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_1.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_10.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_11.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_12.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_13.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_14.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_15.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_16.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_17.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_18.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_19.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_2.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_20.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_21.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_22.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_23.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_24.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_25.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_26.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_27.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_28.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_29.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_3.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_30.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_31.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_32.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_33.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_34.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_35.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_36.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_37.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_38.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_39.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_4.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_40.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_41.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_42.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_43.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_44.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_45.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_46.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_47.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_48.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_49.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_5.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_6.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_7.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_8.jpg
29,data/kaggle_simpson_testset/kaggle_simpson_testset/nelson_muntz_9.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_0.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_1.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_10.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_11.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_12.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_13.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_14.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_15.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_16.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_17.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_18.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_19.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_2.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_20.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_21.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_22.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_23.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_24.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_25.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_26.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_27.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_28.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_29.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_3.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_30.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_31.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_32.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_33.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_34.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_35.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_36.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_37.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_38.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_39.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_4.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_40.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_41.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_42.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_43.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_44.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_45.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_46.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_47.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_48.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_49.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_5.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_6.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_7.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_8.jpg
32,data/kaggle_simpson_testset/kaggle_simpson_testset/principal_skinner_9.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_0.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_1.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_10.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_11.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_12.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_13.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_14.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_15.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_16.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_17.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_18.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_19.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_2.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_20.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_21.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_22.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_23.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_24.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_25.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_26.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_27.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_28.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_29.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_3.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_30.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_31.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_32.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_33.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_34.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_36.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_37.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_38.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_39.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_4.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_40.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_41.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_42.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_43.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_44.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_45.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_47.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_48.jpg
37,data/kaggle_simpson_testset/kaggle_simpson_testset/sideshow_bob_49.jpg
